"","GEOID","Domain","Index","Number","Percent","NAMELSAD","COUNTYFP","CountyName","Ordering","Label"
"554","51540000201","density","rank",9.39,6132.92898208012,"Tract 2.01","540","Charlottesville",4,"Population Density"
"555","51540000201","room15","rank",1.75,0.2,"Tract 2.01","540","Charlottesville",4,">1.5 Ppl/Room"
"556","51540000201","nocar","rank",5.97,4.6,"Tract 2.01","540","Charlottesville",4,"No Car Access"
"557","51540000201","und6","rank",5.58,15.6,"Tract 2.01","540","Charlottesville",4,"Children Aged <6"
"558","51540000201","nobb","rank",3.44,14.1,"Tract 2.01","540","Charlottesville",4,"No Broadband"
"559","51540000201","nofood","rank",10,100,"Tract 2.01","540","Charlottesville",4,"Low Food Access"
"560","51540000201","index","rank",6,NA,"Tract 2.01","540","Charlottesville",4,"Composite Score"
"561","51113930200","density","norm",0,28.3032330524004,"Tract 9302","113","Madison",5,"Population Density"
"562","51113930200","room15","norm",0.32,0.7,"Tract 9302","113","Madison",5,">1.5 Ppl/Room"
"563","51113930200","nocar","norm",0.19,5.2,"Tract 9302","113","Madison",5,"No Car Access"
"564","51113930200","und6","norm",0.26,14.6,"Tract 9302","113","Madison",5,"Children Aged <6"
"565","51113930200","nobb","norm",0.78,38.2,"Tract 9302","113","Madison",5,"No Broadband"
"566","51113930200","nofood","norm",0.07,99.073647130071,"Tract 9302","113","Madison",5,"Low Food Access"
"567","51113930200","index","norm",1.62,NA,"Tract 9302","113","Madison",5,"Composite Score"
"568","51113930200","density","rank",1.46,28.3032330524004,"Tract 9302","113","Madison",5,"Population Density"
"569","51113930200","room15","rank",5.12,0.7,"Tract 9302","113","Madison",5,">1.5 Ppl/Room"
"570","51113930200","nocar","rank",6.28,5.2,"Tract 9302","113","Madison",5,"No Car Access"
"571","51113930200","und6","rank",4.36,14.6,"Tract 9302","113","Madison",5,"Children Aged <6"
"572","51113930200","nobb","rank",9.39,38.2,"Tract 9302","113","Madison",5,"No Broadband"
"573","51113930200","nofood","rank",4.66,99.073647130071,"Tract 9302","113","Madison",5,"Low Food Access"
"574","51113930200","index","rank",4.39,NA,"Tract 9302","113","Madison",5,"Composite Score"
"575","51113930100","density","norm",0,61.7530147186072,"Tract 9301","113","Madison",5,"Population Density"
"576","51113930100","room15","norm",0.5,1.1,"Tract 9301","113","Madison",5,">1.5 Ppl/Room"
"577","51113930100","nocar","norm",0.11,3.1,"Tract 9301","113","Madison",5,"No Car Access"
"578","51113930100","und6","norm",0.13,9.5,"Tract 9301","113","Madison",5,"Children Aged <6"
"579","51113930100","nobb","norm",0.5,25.3,"Tract 9301","113","Madison",5,"No Broadband"
"580","51113930100","nofood","norm",0.02,99.0214901638761,"Tract 9301","113","Madison",5,"Low Food Access"
"581","51113930100","index","norm",1.27,NA,"Tract 9301","113","Madison",5,"Composite Score"
"582","51113930100","density","rank",3.59,61.7530147186072,"Tract 9301","113","Madison",5,"Population Density"
"583","51113930100","room15","rank",6.25,1.1,"Tract 9301","113","Madison",5,">1.5 Ppl/Room"
"584","51113930100","nocar","rank",4.57,3.1,"Tract 9301","113","Madison",5,"No Car Access"
"585","51113930100","und6","rank",1.92,9.5,"Tract 9301","113","Madison",5,"Children Aged <6"
"586","51113930100","nobb","rank",6.8,25.3,"Tract 9301","113","Madison",5,"No Broadband"
"587","51113930100","nofood","rank",3.29,99.0214901638761,"Tract 9301","113","Madison",5,"Low Food Access"
"588","51113930100","index","rank",3.11,NA,"Tract 9301","113","Madison",5,"Composite Score"
"589","51109950500","density","norm",0,67.5769349176796,"Tract 9505","109","Louisa",6,"Population Density"
"590","51109950500","room15","norm",0,0,"Tract 9505","109","Louisa",6,">1.5 Ppl/Room"
"591","51109950500","nocar","norm",0.28,7.7,"Tract 9505","109","Louisa",6,"No Car Access"
"592","51109950500","und6","norm",0.26,14.7,"Tract 9505","109","Louisa",6,"Children Aged <6"
"593","51109950500","nobb","norm",0.51,25.5,"Tract 9505","109","Louisa",6,"No Broadband"
"594","51109950500","nofood","norm",0,98.9999999995332,"Tract 9505","109","Louisa",6,"Low Food Access"
"595","51109950500","index","norm",1.05,NA,"Tract 9505","109","Louisa",6,"Composite Score"
"596","51109950500","density","rank",4.05,67.5769349176796,"Tract 9505","109","Louisa",6,"Population Density"
"597","51109950500","room15","rank",1,0,"Tract 9505","109","Louisa",6,">1.5 Ppl/Room"
"598","51109950500","nocar","rank",7.52,7.7,"Tract 9505","109","Louisa",6,"No Car Access"
"599","51109950500","und6","rank",4.81,14.7,"Tract 9505","109","Louisa",6,"Children Aged <6"
"600","51109950500","nobb","rank",6.95,25.5,"Tract 9505","109","Louisa",6,"No Broadband"
"601","51109950500","nofood","rank",1.61,98.9999999995332,"Tract 9505","109","Louisa",6,"Low Food Access"
"602","51109950500","index","rank",3.71,NA,"Tract 9505","109","Louisa",6,"Composite Score"
"603","51109950400","density","norm",0,52.2816125198325,"Tract 9504","109","Louisa",6,"Population Density"
"604","51109950400","room15","norm",0,0,"Tract 9504","109","Louisa",6,">1.5 Ppl/Room"
"605","51109950400","nocar","norm",0.1,2.9,"Tract 9504","109","Louisa",6,"No Car Access"
"606","51109950400","und6","norm",0.3,16.5,"Tract 9504","109","Louisa",6,"Children Aged <6"
"607","51109950400","nobb","norm",0.79,38.6,"Tract 9504","109","Louisa",6,"No Broadband"
"608","51109950400","nofood","norm",0,99.0000000063981,"Tract 9504","109","Louisa",6,"Low Food Access"
"609","51109950400","index","norm",1.2,NA,"Tract 9504","109","Louisa",6,"Composite Score"
"610","51109950400","density","rank",2.83,52.2816125198325,"Tract 9504","109","Louisa",6,"Population Density"
"611","51109950400","room15","rank",1,0,"Tract 9504","109","Louisa",6,">1.5 Ppl/Room"
"612","51109950400","nocar","rank",4.41,2.9,"Tract 9504","109","Louisa",6,"No Car Access"
"613","51109950400","und6","rank",5.88,16.5,"Tract 9504","109","Louisa",6,"Children Aged <6"
"614","51109950400","nobb","rank",9.54,38.6,"Tract 9504","109","Louisa",6,"No Broadband"
"615","51109950400","nofood","rank",1.92,99.0000000063981,"Tract 9504","109","Louisa",6,"Low Food Access"
"616","51109950400","index","rank",3.64,NA,"Tract 9504","109","Louisa",6,"Composite Score"
"617","51109950300","density","norm",0,78.5443253736001,"Tract 9503","109","Louisa",6,"Population Density"
"618","51109950300","room15","norm",0,0,"Tract 9503","109","Louisa",6,">1.5 Ppl/Room"
"619","51109950300","nocar","norm",0.06,1.8,"Tract 9503","109","Louisa",6,"No Car Access"
"620","51109950300","und6","norm",0.25,14.3,"Tract 9503","109","Louisa",6,"Children Aged <6"
"621","51109950300","nobb","norm",0.32,16.8,"Tract 9503","109","Louisa",6,"No Broadband"
"622","51109950300","nofood","norm",0.07,99.0663342411245,"Tract 9503","109","Louisa",6,"Low Food Access"
"623","51109950300","index","norm",0.7,NA,"Tract 9503","109","Louisa",6,"Composite Score"
"624","51109950300","density","rank",4.2,78.5443253736001,"Tract 9503","109","Louisa",6,"Population Density"
"625","51109950300","room15","rank",1,0,"Tract 9503","109","Louisa",6,">1.5 Ppl/Room"
"626","51109950300","nocar","rank",3.17,1.8,"Tract 9503","109","Louisa",6,"No Car Access"
"627","51109950300","und6","rank",4.2,14.3,"Tract 9503","109","Louisa",6,"Children Aged <6"
"628","51109950300","nobb","rank",4.66,16.8,"Tract 9503","109","Louisa",6,"No Broadband"
"629","51109950300","nofood","rank",4.36,99.0663342411245,"Tract 9503","109","Louisa",6,"Low Food Access"
"630","51109950300","index","rank",2.71,NA,"Tract 9503","109","Louisa",6,"Composite Score"
"631","51109950202","density","norm",0,79.9954931634805,"Tract 9502.02","109","Louisa",6,"Population Density"
"632","51109950202","room15","norm",0,0,"Tract 9502.02","109","Louisa",6,">1.5 Ppl/Room"
"633","51109950202","nocar","norm",0.13,3.5,"Tract 9502.02","109","Louisa",6,"No Car Access"
"634","51109950202","und6","norm",0.25,14.3,"Tract 9502.02","109","Louisa",6,"Children Aged <6"
"635","51109950202","nobb","norm",0.41,21.2,"Tract 9502.02","109","Louisa",6,"No Broadband"
"636","51109950202","nofood","norm",0.25,99.2455893987403,"Tract 9502.02","109","Louisa",6,"Low Food Access"
"637","51109950202","index","norm",1.04,NA,"Tract 9502.02","109","Louisa",6,"Composite Score"
"638","51109950202","density","rank",4.36,79.9954931634805,"Tract 9502.02","109","Louisa",6,"Population Density"
"639","51109950202","room15","rank",1,0,"Tract 9502.02","109","Louisa",6,">1.5 Ppl/Room"
"640","51109950202","nocar","rank",4.88,3.5,"Tract 9502.02","109","Louisa",6,"No Car Access"
"641","51109950202","und6","rank",4.2,14.3,"Tract 9502.02","109","Louisa",6,"Children Aged <6"
"642","51109950202","nobb","rank",5.42,21.2,"Tract 9502.02","109","Louisa",6,"No Broadband"
"643","51109950202","nofood","rank",5.73,99.2455893987403,"Tract 9502.02","109","Louisa",6,"Low Food Access"
"644","51109950202","index","rank",3.64,NA,"Tract 9502.02","109","Louisa",6,"Composite Score"
"645","51109950201","density","norm",0,89.7837241440164,"Tract 9502.01","109","Louisa",6,"Population Density"
"646","51109950201","room15","norm",0.23,0.5,"Tract 9502.01","109","Louisa",6,">1.5 Ppl/Room"
"647","51109950201","nocar","norm",0.43,12,"Tract 9502.01","109","Louisa",6,"No Car Access"
"648","51109950201","und6","norm",0.21,12.6,"Tract 9502.01","109","Louisa",6,"Children Aged <6"
"649","51109950201","nobb","norm",0.76,37.2,"Tract 9502.01","109","Louisa",6,"No Broadband"
"650","51109950201","nofood","norm",0.27,99.2712131662735,"Tract 9502.01","109","Louisa",6,"Low Food Access"
"651","51109950201","index","norm",1.9,NA,"Tract 9502.01","109","Louisa",6,"Composite Score"
"652","51109950201","density","rank",4.97,89.7837241440164,"Tract 9502.01","109","Louisa",6,"Population Density"
"653","51109950201","room15","rank",2.88,0.5,"Tract 9502.01","109","Louisa",6,">1.5 Ppl/Room"
"654","51109950201","nocar","rank",8.45,12,"Tract 9502.01","109","Louisa",6,"No Car Access"
"655","51109950201","und6","rank",3.14,12.6,"Tract 9502.01","109","Louisa",6,"Children Aged <6"
"656","51109950201","nobb","rank",8.93,37.2,"Tract 9502.01","109","Louisa",6,"No Broadband"
"657","51109950201","nofood","rank",6.34,99.2712131662735,"Tract 9502.01","109","Louisa",6,"Low Food Access"
"658","51109950201","index","rank",5.5,NA,"Tract 9502.01","109","Louisa",6,"Composite Score"
"659","51109950100","density","norm",0,62.0694514425186,"Tract 9501","109","Louisa",6,"Population Density"
"660","51109950100","room15","norm",0.27,0.6,"Tract 9501","109","Louisa",6,">1.5 Ppl/Room"
"661","51109950100","nocar","norm",0.13,3.5,"Tract 9501","109","Louisa",6,"No Car Access"
"662","51109950100","und6","norm",0.19,12,"Tract 9501","109","Louisa",6,"Children Aged <6"
"663","51109950100","nobb","norm",0.55,27.3,"Tract 9501","109","Louisa",6,"No Broadband"
"664","51109950100","nofood","norm",0.01,99.0146865333701,"Tract 9501","109","Louisa",6,"Low Food Access"
"665","51109950100","index","norm",1.15,NA,"Tract 9501","109","Louisa",6,"Composite Score"
"666","51109950100","density","rank",3.75,62.0694514425186,"Tract 9501","109","Louisa",6,"Population Density"
"667","51109950100","room15","rank",3.62,0.6,"Tract 9501","109","Louisa",6,">1.5 Ppl/Room"
"668","51109950100","nocar","rank",4.88,3.5,"Tract 9501","109","Louisa",6,"No Car Access"
"669","51109950100","und6","rank",2.53,12,"Tract 9501","109","Louisa",6,"Children Aged <6"
"670","51109950100","nobb","rank",7.56,27.3,"Tract 9501","109","Louisa",6,"No Broadband"
"671","51109950100","nofood","rank",2.83,99.0146865333701,"Tract 9501","109","Louisa",6,"Low Food Access"
"672","51109950100","index","rank",3.18,NA,"Tract 9501","109","Louisa",6,"Composite Score"
"673","51079030200","density","norm",0.02,299.898815611224,"Tract 302","079","Greene",7,"Population Density"
"674","51079030200","room15","norm",0,0,"Tract 302","079","Greene",7,">1.5 Ppl/Room"
"675","51079030200","nocar","norm",0.04,1.2,"Tract 302","079","Greene",7,"No Car Access"
"676","51079030200","und6","norm",0.12,8.9,"Tract 302","079","Greene",7,"Children Aged <6"
"677","51079030200","nobb","norm",0.25,13.9,"Tract 302","079","Greene",7,"No Broadband"
"678","51079030200","nofood","norm",0.43,99.4303086183651,"Tract 302","079","Greene",7,"Low Food Access"
"679","51079030200","index","norm",0.86,NA,"Tract 302","079","Greene",7,"Composite Score"
"680","51079030200","density","rank",6.19,299.898815611224,"Tract 302","079","Greene",7,"Population Density"
"681","51079030200","room15","rank",1,0,"Tract 302","079","Greene",7,">1.5 Ppl/Room"
"682","51079030200","nocar","rank",2.4,1.2,"Tract 302","079","Greene",7,"No Car Access"
"683","51079030200","und6","rank",1.46,8.9,"Tract 302","079","Greene",7,"Children Aged <6"
"684","51079030200","nobb","rank",2.98,13.9,"Tract 302","079","Greene",7,"No Broadband"
"685","51079030200","nofood","rank",6.8,99.4303086183651,"Tract 302","079","Greene",7,"Low Food Access"
"686","51079030200","index","rank",2.54,NA,"Tract 302","079","Greene",7,"Composite Score"
"687","51079030102","density","norm",0,84.6820844646254,"Tract 301.02","079","Greene",7,"Population Density"
"688","51079030102","room15","norm",0.32,0.7,"Tract 301.02","079","Greene",7,">1.5 Ppl/Room"
"689","51079030102","nocar","norm",0.14,3.9,"Tract 301.02","079","Greene",7,"No Car Access"
"690","51079030102","und6","norm",0.19,11.7,"Tract 301.02","079","Greene",7,"Children Aged <6"
"691","51079030102","nobb","norm",0.46,23.5,"Tract 301.02","079","Greene",7,"No Broadband"
"692","51079030102","nofood","norm",0.02,99.0200149417447,"Tract 301.02","079","Greene",7,"Low Food Access"
"693","51079030102","index","norm",1.13,NA,"Tract 301.02","079","Greene",7,"Composite Score"
"694","51079030102","density","rank",4.81,84.6820844646254,"Tract 301.02","079","Greene",7,"Population Density"
"695","51079030102","room15","rank",5.12,0.7,"Tract 301.02","079","Greene",7,">1.5 Ppl/Room"
"696","51079030102","nocar","rank",5.34,3.9,"Tract 301.02","079","Greene",7,"No Car Access"
"697","51079030102","und6","rank",2.37,11.7,"Tract 301.02","079","Greene",7,"Children Aged <6"
"698","51079030102","nobb","rank",6.34,23.5,"Tract 301.02","079","Greene",7,"No Broadband"
"699","51079030102","nofood","rank",3.14,99.0200149417447,"Tract 301.02","079","Greene",7,"Low Food Access"
"700","51079030102","index","rank",3.43,NA,"Tract 301.02","079","Greene",7,"Composite Score"
"701","51079030101","density","norm",0,65.264349776657,"Tract 301.01","079","Greene",7,"Population Density"
"702","51079030101","room15","norm",0.68,1.5,"Tract 301.01","079","Greene",7,">1.5 Ppl/Room"
"703","51079030101","nocar","norm",0.2,5.7,"Tract 301.01","079","Greene",7,"No Car Access"
"704","51079030101","und6","norm",0.28,15.6,"Tract 301.01","079","Greene",7,"Children Aged <6"
"705","51079030101","nobb","norm",0.55,27.3,"Tract 301.01","079","Greene",7,"No Broadband"
"706","51079030101","nofood","norm",0.27,99.2685532316348,"Tract 301.01","079","Greene",7,"Low Food Access"
"707","51079030101","index","norm",1.99,NA,"Tract 301.01","079","Greene",7,"Composite Score"
"708","51079030101","density","rank",3.9,65.264349776657,"Tract 301.01","079","Greene",7,"Population Density"
"709","51079030101","room15","rank",8.88,1.5,"Tract 301.01","079","Greene",7,">1.5 Ppl/Room"
"710","51079030101","nocar","rank",6.74,5.7,"Tract 301.01","079","Greene",7,"No Car Access"
"711","51079030101","und6","rank",5.58,15.6,"Tract 301.01","079","Greene",7,"Children Aged <6"
"712","51079030101","nobb","rank",7.56,27.3,"Tract 301.01","079","Greene",7,"No Broadband"
"713","51079030101","nofood","rank",6.19,99.2685532316348,"Tract 301.01","079","Greene",7,"Low Food Access"
"714","51079030101","index","rank",5.64,NA,"Tract 301.01","079","Greene",7,"Composite Score"
"715","51137110300","density","norm",0,83.7444987525804,"Tract 1103","137","Orange",8,"Population Density"
"716","51137110300","room15","norm",0.27,0.6,"Tract 1103","137","Orange",8,">1.5 Ppl/Room"
"717","51137110300","nocar","norm",0.16,4.6,"Tract 1103","137","Orange",8,"No Car Access"
"718","51137110300","und6","norm",0.28,15.5,"Tract 1103","137","Orange",8,"Children Aged <6"
"719","51137110300","nobb","norm",0.52,26,"Tract 1103","137","Orange",8,"No Broadband"
"720","51137110300","nofood","norm",0.27,99.2666639784785,"Tract 1103","137","Orange",8,"Low Food Access"
"721","51137110300","index","norm",1.51,NA,"Tract 1103","137","Orange",8,"Composite Score"
"722","51137110300","density","rank",4.66,83.7444987525804,"Tract 1103","137","Orange",8,"Population Density"
"723","51137110300","room15","rank",3.62,0.6,"Tract 1103","137","Orange",8,">1.5 Ppl/Room"
"724","51137110300","nocar","rank",5.97,4.6,"Tract 1103","137","Orange",8,"No Car Access"
"725","51137110300","und6","rank",5.12,15.5,"Tract 1103","137","Orange",8,"Children Aged <6"
"726","51137110300","nobb","rank",7.1,26,"Tract 1103","137","Orange",8,"No Broadband"
"727","51137110300","nofood","rank",6.03,99.2666639784785,"Tract 1103","137","Orange",8,"Low Food Access"
"728","51137110300","index","rank",4.89,NA,"Tract 1103","137","Orange",8,"Composite Score"
"729","51137110200","density","norm",0.01,189.89937124958,"Tract 1102","137","Orange",8,"Population Density"
"730","51137110200","room15","norm",0.59,1.3,"Tract 1102","137","Orange",8,">1.5 Ppl/Room"
"731","51137110200","nocar","norm",0.58,16.1,"Tract 1102","137","Orange",8,"No Car Access"
"732","51137110200","und6","norm",0.58,27.8,"Tract 1102","137","Orange",8,"Children Aged <6"
"733","51137110200","nobb","norm",0.4,20.8,"Tract 1102","137","Orange",8,"No Broadband"
"734","51137110200","nofood","norm",0.25,99.2536645435949,"Tract 1102","137","Orange",8,"Low Food Access"
"735","51137110200","index","norm",2.42,NA,"Tract 1102","137","Orange",8,"Composite Score"
"736","51137110200","density","rank",5.88,189.89937124958,"Tract 1102","137","Orange",8,"Population Density"
"737","51137110200","room15","rank",8.12,1.3,"Tract 1102","137","Orange",8,">1.5 Ppl/Room"
"738","51137110200","nocar","rank",9.07,16.1,"Tract 1102","137","Orange",8,"No Car Access"
"739","51137110200","und6","rank",9.24,27.8,"Tract 1102","137","Orange",8,"Children Aged <6"
"740","51137110200","nobb","rank",5.27,20.8,"Tract 1102","137","Orange",8,"No Broadband"
"741","51137110200","nofood","rank",5.88,99.2536645435949,"Tract 1102","137","Orange",8,"Low Food Access"
"742","51137110200","index","rank",6.82,NA,"Tract 1102","137","Orange",8,"Composite Score"
"743","51137110104","density","norm",0,82.140482936082,"Tract 1101.04","137","Orange",8,"Population Density"
"744","51137110104","room15","norm",0,0,"Tract 1101.04","137","Orange",8,">1.5 Ppl/Room"
"745","51137110104","nocar","norm",0.01,0.3,"Tract 1101.04","137","Orange",8,"No Car Access"
"746","51137110104","und6","norm",0.12,9.1,"Tract 1101.04","137","Orange",8,"Children Aged <6"
"747","51137110104","nobb","norm",0.58,29.1,"Tract 1101.04","137","Orange",8,"No Broadband"
"748","51137110104","nofood","norm",0,98.9999999968362,"Tract 1101.04","137","Orange",8,"Low Food Access"
"749","51137110104","index","norm",0.72,NA,"Tract 1101.04","137","Orange",8,"Composite Score"
"750","51137110104","density","rank",4.51,82.140482936082,"Tract 1101.04","137","Orange",8,"Population Density"
"751","51137110104","room15","rank",1,0,"Tract 1101.04","137","Orange",8,">1.5 Ppl/Room"
"752","51137110104","nocar","rank",1.31,0.3,"Tract 1101.04","137","Orange",8,"No Car Access"
"753","51137110104","und6","rank",1.61,9.1,"Tract 1101.04","137","Orange",8,"Children Aged <6"
"754","51137110104","nobb","rank",7.71,29.1,"Tract 1101.04","137","Orange",8,"No Broadband"
"755","51137110104","nofood","rank",1.31,98.9999999968362,"Tract 1101.04","137","Orange",8,"Low Food Access"
"756","51137110104","index","rank",1.75,NA,"Tract 1101.04","137","Orange",8,"Composite Score"
"757","51137110103","density","norm",0.04,552.874086992009,"Tract 1101.03","137","Orange",8,"Population Density"
"758","51137110103","room15","norm",0,0,"Tract 1101.03","137","Orange",8,">1.5 Ppl/Room"
"759","51137110103","nocar","norm",0.01,0.3,"Tract 1101.03","137","Orange",8,"No Car Access"
"760","51137110103","und6","norm",0.4,20.5,"Tract 1101.03","137","Orange",8,"Children Aged <6"
"761","51137110103","nobb","norm",0.3,16.2,"Tract 1101.03","137","Orange",8,"No Broadband"
"762","51137110103","nofood","norm",0.38,99.3829585930539,"Tract 1101.03","137","Orange",8,"Low Food Access"
"763","51137110103","index","norm",1.14,NA,"Tract 1101.03","137","Orange",8,"Composite Score"
"764","51137110103","density","rank",6.49,552.874086992009,"Tract 1101.03","137","Orange",8,"Population Density"
"765","51137110103","room15","rank",1,0,"Tract 1101.03","137","Orange",8,">1.5 Ppl/Room"
"766","51137110103","nocar","rank",1.31,0.3,"Tract 1101.03","137","Orange",8,"No Car Access"
"767","51137110103","und6","rank",8.02,20.5,"Tract 1101.03","137","Orange",8,"Children Aged <6"
"768","51137110103","nobb","rank",4.51,16.2,"Tract 1101.03","137","Orange",8,"No Broadband"
"769","51137110103","nofood","rank",6.64,99.3829585930539,"Tract 1101.03","137","Orange",8,"Low Food Access"
"770","51137110103","index","rank",4.21,NA,"Tract 1101.03","137","Orange",8,"Composite Score"
"771","51137110102","density","norm",0,55.3831933944148,"Tract 1101.02","137","Orange",8,"Population Density"
"772","51137110102","room15","norm",0,0,"Tract 1101.02","137","Orange",8,">1.5 Ppl/Room"
"773","51137110102","nocar","norm",0.01,0.4,"Tract 1101.02","137","Orange",8,"No Car Access"
"774","51137110102","und6","norm",0.22,13.1,"Tract 1101.02","137","Orange",8,"Children Aged <6"
"775","51137110102","nobb","norm",0.71,34.7,"Tract 1101.02","137","Orange",8,"No Broadband"
"776","51137110102","nofood","norm",0,98.9999999988906,"Tract 1101.02","137","Orange",8,"Low Food Access"
"777","51137110102","index","norm",0.94,NA,"Tract 1101.02","137","Orange",8,"Composite Score"
"778","51137110102","density","rank",2.98,55.3831933944148,"Tract 1101.02","137","Orange",8,"Population Density"
"779","51137110102","room15","rank",1,0,"Tract 1101.02","137","Orange",8,">1.5 Ppl/Room"
"780","51137110102","nocar","rank",1.62,0.4,"Tract 1101.02","137","Orange",8,"No Car Access"
"781","51137110102","und6","rank",3.44,13.1,"Tract 1101.02","137","Orange",8,"Children Aged <6"
"782","51137110102","nobb","rank",8.63,34.7,"Tract 1101.02","137","Orange",8,"No Broadband"
"783","51137110102","nofood","rank",1.46,98.9999999988906,"Tract 1101.02","137","Orange",8,"Low Food Access"
"784","51137110102","index","rank",2.14,NA,"Tract 1101.02","137","Orange",8,"Composite Score"
"785","51065020300","density","norm",0,50.3225470686591,"Tract 203","065","Fluvanna",9,"Population Density"
"786","51065020300","room15","norm",0,0,"Tract 203","065","Fluvanna",9,">1.5 Ppl/Room"
"787","51065020300","nocar","norm",0.06,1.6,"Tract 203","065","Fluvanna",9,"No Car Access"
"788","51065020300","und6","norm",0.15,10.3,"Tract 203","065","Fluvanna",9,"Children Aged <6"
"789","51065020300","nobb","norm",0.4,20.5,"Tract 203","065","Fluvanna",9,"No Broadband"
"790","51065020300","nofood","norm",0.05,99.050613149676,"Tract 203","065","Fluvanna",9,"Low Food Access"
"791","51065020300","index","norm",0.66,NA,"Tract 203","065","Fluvanna",9,"Composite Score"
"792","51065020300","density","rank",2.68,50.3225470686591,"Tract 203","065","Fluvanna",9,"Population Density"
"793","51065020300","room15","rank",1,0,"Tract 203","065","Fluvanna",9,">1.5 Ppl/Room"
"794","51065020300","nocar","rank",2.86,1.6,"Tract 203","065","Fluvanna",9,"No Car Access"
"795","51065020300","und6","rank",2.07,10.3,"Tract 203","065","Fluvanna",9,"Children Aged <6"
"796","51065020300","nobb","rank",4.97,20.5,"Tract 203","065","Fluvanna",9,"No Broadband"
"797","51065020300","nofood","rank",3.75,99.050613149676,"Tract 203","065","Fluvanna",9,"Low Food Access"
"798","51065020300","index","rank",1.71,NA,"Tract 203","065","Fluvanna",9,"Composite Score"
"799","51065020200","density","norm",0,40.0468128285011,"Tract 202","065","Fluvanna",9,"Population Density"
"800","51065020200","room15","norm",0,0,"Tract 202","065","Fluvanna",9,">1.5 Ppl/Room"
"801","51065020200","nocar","norm",0.1,2.8,"Tract 202","065","Fluvanna",9,"No Car Access"
"802","51065020200","und6","norm",0.12,9.2,"Tract 202","065","Fluvanna",9,"Children Aged <6"
"803","51065020200","nobb","norm",0.4,20.8,"Tract 202","065","Fluvanna",9,"No Broadband"
"804","51065020200","nofood","norm",0.08,99.0750792011013,"Tract 202","065","Fluvanna",9,"Low Food Access"
"805","51065020200","index","norm",0.71,NA,"Tract 202","065","Fluvanna",9,"Composite Score"
"806","51065020200","density","rank",2.07,40.0468128285011,"Tract 202","065","Fluvanna",9,"Population Density"
"807","51065020200","room15","rank",1,0,"Tract 202","065","Fluvanna",9,">1.5 Ppl/Room"
"808","51065020200","nocar","rank",3.95,2.8,"Tract 202","065","Fluvanna",9,"No Car Access"
"809","51065020200","und6","rank",1.76,9.2,"Tract 202","065","Fluvanna",9,"Children Aged <6"
"810","51065020200","nobb","rank",5.27,20.8,"Tract 202","065","Fluvanna",9,"No Broadband"
"811","51065020200","nofood","rank",4.81,99.0750792011013,"Tract 202","065","Fluvanna",9,"Low Food Access"
"812","51065020200","index","rank",2.07,NA,"Tract 202","065","Fluvanna",9,"Composite Score"
"813","51065020102","density","norm",0.08,1160.63593753011,"Tract 201.02","065","Fluvanna",9,"Population Density"
"814","51065020102","room15","norm",0,0,"Tract 201.02","065","Fluvanna",9,">1.5 Ppl/Room"
"815","51065020102","nocar","norm",0.08,2.2,"Tract 201.02","065","Fluvanna",9,"No Car Access"
"816","51065020102","und6","norm",0.35,18.2,"Tract 201.02","065","Fluvanna",9,"Children Aged <6"
"817","51065020102","nobb","norm",0.13,8.2,"Tract 201.02","065","Fluvanna",9,"No Broadband"
"818","51065020102","nofood","norm",0.2,99.2046345461152,"Tract 201.02","065","Fluvanna",9,"Low Food Access"
"819","51065020102","index","norm",0.84,NA,"Tract 201.02","065","Fluvanna",9,"Composite Score"
"820","51065020102","density","rank",7.1,1160.63593753011,"Tract 201.02","065","Fluvanna",9,"Population Density"
"821","51065020102","room15","rank",1,0,"Tract 201.02","065","Fluvanna",9,">1.5 Ppl/Room"
"822","51065020102","nocar","rank",3.48,2.2,"Tract 201.02","065","Fluvanna",9,"No Car Access"
"823","51065020102","und6","rank",6.8,18.2,"Tract 201.02","065","Fluvanna",9,"Children Aged <6"
"824","51065020102","nobb","rank",1.61,8.2,"Tract 201.02","065","Fluvanna",9,"No Broadband"
"825","51065020102","nofood","rank",5.58,99.2046345461152,"Tract 201.02","065","Fluvanna",9,"Low Food Access"
"826","51065020102","index","rank",3.64,NA,"Tract 201.02","065","Fluvanna",9,"Composite Score"
"827","51065020101","density","norm",0.01,137.270370954217,"Tract 201.01","065","Fluvanna",9,"Population Density"
"828","51065020101","room15","norm",0.32,0.7,"Tract 201.01","065","Fluvanna",9,">1.5 Ppl/Room"
"829","51065020101","nocar","norm",0.19,5.3,"Tract 201.01","065","Fluvanna",9,"No Car Access"
"830","51065020101","und6","norm",0.33,17.5,"Tract 201.01","065","Fluvanna",9,"Children Aged <6"
"831","51065020101","nobb","norm",0.26,14.1,"Tract 201.01","065","Fluvanna",9,"No Broadband"
"832","51065020101","nofood","norm",0.01,99.0105811300284,"Tract 201.01","065","Fluvanna",9,"Low Food Access"
"833","51065020101","index","norm",1.11,NA,"Tract 201.01","065","Fluvanna",9,"Composite Score"
"834","51065020101","density","rank",5.27,137.270370954217,"Tract 201.01","065","Fluvanna",9,"Population Density"
"835","51065020101","room15","rank",5.12,0.7,"Tract 201.01","065","Fluvanna",9,">1.5 Ppl/Room"
"836","51065020101","nocar","rank",6.43,5.3,"Tract 201.01","065","Fluvanna",9,"No Car Access"
